"Washer/dryer in unit,Quality of heat/AC system,Closeness to cafes/restaurants,Year building was built,Reputation of closest school,Closeness to public transportation,Amount of natural light,Noise pollution,Closeness to parks,Amount of traffic,Size of yard,Size of home","No,Very Good,25 min away,1957,Moderate,10 min away,A Moderate Amount,Moderate,30 min away,Very Little,500 square feet,1300 square feet","Yes,Bad,10 min away,2011,Very Bad,25 min away,Very Little,Very High,20 min away,A Moderate Amount,50 square feet,700 square feet"
"Year building was built,Quality of heat/AC system,Reputation of closest school,Closeness to cafes/restaurants,Washer/dryer in unit,Amount of traffic,Noise pollution,Closeness to public transportation,Amount of natural light,Closeness to parks,Size of yard,Size of home","1964,Bad,Very Good,15 min away,No,Very Little,Very Low,20 min away,A Lot,30 min away,350 square feet,900 square feet","2011,Very Good,Moderate,30 min away,Yes,A Moderate Amount,High,10 min away,A Little,10 min away,600 square feet,1200 square feet"
"Closeness to cafes/restaurants,Size of yard,Size of home,Closeness to public transportation,Year building was built,Amount of natural light,Noise pollution,Closeness to parks,Amount of traffic,Quality of heat/AC system,Washer/dryer in unit,Reputation of closest school","15 min away,600 square feet,1600 square feet,15 min away,2010,A Lot,Moderate,20 min away,A Little,Very Bad,No,Very Bad","30 min away,50 square feet,800 square feet,25 min away,1965,A Little,Very Low,10 min away,A Lot,Very Good,Yes,Good"
"Noise pollution,Amount of natural light,Quality of heat/AC system,Reputation of closest school,Size of yard,Closeness to parks,Closeness to cafes/restaurants,Washer/dryer in unit,Amount of traffic,Year building was built,Closeness to public transportation,Size of home","Very Low,A Little,Bad,Moderate,600 square feet,20 min away,25 min away,Yes,A Moderate Amount,1971,25 min away,1500 square feet","Very High,A Lot,Very Good,Very Bad,150 square feet,30 min away,15 min away,No,Very Little,2009,10 min away,900 square feet"
"Size of home,Closeness to parks,Year building was built,Closeness to cafes/restaurants,Size of yard,Amount of traffic,Washer/dryer in unit,Noise pollution,Amount of natural light,Quality of heat/AC system,Reputation of closest school,Closeness to public transportation","700 square feet,15 min away,2013,15 min away,200 square feet,Very Little,No,Low,A Little,Very Good,Very Good,20 min away","1300 square feet,25 min away,1958,25 min away,350 square feet,A Moderate Amount,Yes,High,A Lot,Very Bad,Moderate,10 min away"
"Closeness to parks,Noise pollution,Washer/dryer in unit,Quality of heat/AC system,Closeness to public transportation,Year building was built,Reputation of closest school,Closeness to cafes/restaurants,Size of home,Amount of natural light,Amount of traffic,Size of yard","10 min away,High,Yes,Good,30 min away,1970,Moderate,10 min away,1600 square feet,Very Little,Very Little,50 square feet","25 min away,Low,No,Bad,15 min away,1990,Very Bad,30 min away,1000 square feet,A Moderate Amount,A Lot,300 square feet"
"Quality of heat/AC system,Closeness to cafes/restaurants,Amount of natural light,Washer/dryer in unit,Reputation of closest school,Size of home,Year building was built,Size of yard,Amount of traffic,Closeness to public transportation,Closeness to parks,Noise pollution","Very Good,25 min away,Very Little,Yes,Good,800 square feet,1981,400 square feet,Very Little,30 min away,15 min away,Very Low","Very Bad,15 min away,A Lot,No,Bad,1000 square feet,2001,150 square feet,A Moderate Amount,15 min away,30 min away,Moderate"
"Washer/dryer in unit,Amount of traffic,Amount of natural light,Size of home,Quality of heat/AC system,Closeness to cafes/restaurants,Closeness to public transportation,Year building was built,Closeness to parks,Size of yard,Reputation of closest school,Noise pollution","Yes,A Lot,A Little,800 square feet,Bad,10 min away,20 min away,1980,10 min away,550 square feet,Bad,Moderate","No,Very Little,A Lot,1800 square feet,Good,30 min away,30 min away,1959,30 min away,100 square feet,Very Good,Very High"
"Quality of heat/AC system,Amount of traffic,Noise pollution,Closeness to parks,Year building was built,Size of yard,Size of home,Closeness to public transportation,Reputation of closest school,Closeness to cafes/restaurants,Washer/dryer in unit,Amount of natural light","Very Bad,Very Little,Low,15 min away,2003,100 square feet,900 square feet,15 min away,Very Bad,25 min away,Yes,Very Little","Moderate,A Moderate Amount,Very High,25 min away,1983,350 square feet,1400 square feet,30 min away,Very Good,10 min away,No,A Lot"
"Closeness to cafes/restaurants,Year building was built,Washer/dryer in unit,Amount of traffic,Size of yard,Quality of heat/AC system,Closeness to parks,Reputation of closest school,Closeness to public transportation,Noise pollution,Amount of natural light,Size of home","25 min away,1993,Yes,A Lot,100 square feet,Moderate,20 min away,Bad,25 min away,Very High,A Lot,800 square feet","10 min away,1973,No,Very Little,300 square feet,Very Good,30 min away,Good,10 min away,Low,A Little,1300 square feet"
"Closeness to cafes/restaurants,Washer/dryer in unit,Closeness to public transportation,Amount of natural light,Reputation of closest school,Size of home,Quality of heat/AC system,Size of yard,Amount of traffic,Year building was built,Noise pollution,Closeness to parks","10 min away,No,15 min away,A Little,Moderate,900 square feet,Bad,450 square feet,A Lot,1954,Very Low,25 min away","25 min away,Yes,30 min away,A Lot,Very Good,1200 square feet,Good,100 square feet,Very Little,1985,Very High,10 min away"
"Year building was built,Amount of traffic,Closeness to public transportation,Closeness to parks,Noise pollution,Washer/dryer in unit,Quality of heat/AC system,Closeness to cafes/restaurants,Reputation of closest school,Amount of natural light,Size of yard,Size of home","1988,A Moderate Amount,20 min away,30 min away,Very High,No,Very Bad,30 min away,Good,A Little,100 square feet,1800 square feet","2009,Very Little,10 min away,15 min away,Low,Yes,Good,20 min away,Bad,A Lot,400 square feet,800 square feet"
"Size of home,Washer/dryer in unit,Noise pollution,Closeness to cafes/restaurants,Year building was built,Size of yard,Closeness to parks,Closeness to public transportation,Reputation of closest school,Amount of natural light,Quality of heat/AC system,Amount of traffic","1200 square feet,Yes,Very Low,10 min away,1972,550 square feet,15 min away,10 min away,Good,A Moderate Amount,Bad,Very Little","1600 square feet,No,Moderate,20 min away,2010,400 square feet,25 min away,25 min away,Bad,Very Little,Very Good,A Moderate Amount"
"Noise pollution,Year building was built,Amount of natural light,Closeness to parks,Quality of heat/AC system,Closeness to cafes/restaurants,Amount of traffic,Size of yard,Size of home,Closeness to public transportation,Washer/dryer in unit,Reputation of closest school","Low,1968,Very Little,25 min away,Very Bad,20 min away,Very Little,100 square feet,700 square feet,15 min away,No,Very Bad","High,1998,A Lot,10 min away,Moderate,30 min away,A Lot,400 square feet,1300 square feet,25 min away,Yes,Moderate"
"Reputation of closest school,Size of yard,Washer/dryer in unit,Size of home,Year building was built,Closeness to cafes/restaurants,Amount of natural light,Closeness to parks,Closeness to public transportation,Quality of heat/AC system,Amount of traffic,Noise pollution","Very Good,400 square feet,Yes,600 square feet,1991,15 min away,Very Little,20 min away,15 min away,Moderate,A Little,Very Low","Bad,150 square feet,No,1600 square feet,1965,25 min away,A Lot,10 min away,25 min away,Very Bad,A Lot,Moderate"
"Size of yard,Reputation of closest school,Amount of natural light,Size of home,Noise pollution,Quality of heat/AC system,Washer/dryer in unit,Closeness to parks,Amount of traffic,Closeness to cafes/restaurants,Year building was built,Closeness to public transportation","0 square feet,Very Bad,A Lot,1500 square feet,Moderate,Bad,Yes,20 min away,A Lot,15 min away,1954,20 min away","500 square feet,Good,Very Little,1100 square feet,Very Low,Very Good,No,10 min away,Very Little,30 min away,2003,30 min away"
"Reputation of closest school,Closeness to public transportation,Washer/dryer in unit,Year building was built,Size of yard,Noise pollution,Closeness to parks,Closeness to cafes/restaurants,Amount of traffic,Quality of heat/AC system,Size of home,Amount of natural light","Good,30 min away,Yes,1989,250 square feet,High,25 min away,30 min away,A Little,Very Bad,1300 square feet,A Little","Very Bad,15 min away,No,1969,450 square feet,Very Low,15 min away,20 min away,A Lot,Very Good,1600 square feet,A Lot"
"Reputation of closest school,Closeness to public transportation,Quality of heat/AC system,Closeness to cafes/restaurants,Washer/dryer in unit,Amount of natural light,Noise pollution,Size of home,Closeness to parks,Year building was built,Amount of traffic,Size of yard","Good,10 min away,Moderate,20 min away,No,Very Little,Moderate,700 square feet,20 min away,2016,Very Little,450 square feet","Bad,30 min away,Very Good,10 min away,Yes,A Moderate Amount,Very High,1500 square feet,10 min away,1977,A Moderate Amount,300 square feet"
"Noise pollution,Year building was built,Amount of traffic,Amount of natural light,Reputation of closest school,Size of yard,Closeness to public transportation,Closeness to cafes/restaurants,Quality of heat/AC system,Size of home,Closeness to parks,Washer/dryer in unit","Low,2015,A Lot,A Moderate Amount,Very Good,300 square feet,20 min away,20 min away,Bad,1000 square feet,25 min away,No","Very High,1986,A Little,Very Little,Bad,550 square feet,10 min away,30 min away,Very Good,700 square feet,15 min away,Yes"
"Closeness to cafes/restaurants,Noise pollution,Size of yard,Closeness to parks,Closeness to public transportation,Quality of heat/AC system,Amount of traffic,Reputation of closest school,Washer/dryer in unit,Size of home,Amount of natural light,Year building was built","15 min away,Very Low,250 square feet,15 min away,25 min away,Very Good,A Moderate Amount,Very Bad,Yes,700 square feet,Very Little,1976","30 min away,High,50 square feet,30 min away,10 min away,Bad,Very Little,Moderate,No,1100 square feet,A Moderate Amount,1954"
"Closeness to cafes/restaurants,Size of home,Amount of traffic,Closeness to public transportation,Size of yard,Year building was built,Amount of natural light,Closeness to parks,Quality of heat/AC system,Reputation of closest school,Washer/dryer in unit,Noise pollution","30 min away,1600 square feet,Very Little,10 min away,200 square feet,1975,A Little,25 min away,Moderate,Moderate,Yes,Very Low","20 min away,600 square feet,A Moderate Amount,25 min away,450 square feet,2006,A Lot,10 min away,Very Bad,Very Good,No,Moderate"
"Year building was built,Quality of heat/AC system,Reputation of closest school,Closeness to public transportation,Size of home,Closeness to parks,Amount of traffic,Amount of natural light,Washer/dryer in unit,Noise pollution,Closeness to cafes/restaurants,Size of yard","1961,Bad,Bad,15 min away,1300 square feet,15 min away,Very Little,A Moderate Amount,No,High,30 min away,200 square feet","2017,Very Good,Good,30 min away,800 square feet,30 min away,A Moderate Amount,Very Little,Yes,Low,10 min away,550 square feet"
"Quality of heat/AC system,Amount of natural light,Noise pollution,Closeness to cafes/restaurants,Amount of traffic,Closeness to public transportation,Size of home,Year building was built,Reputation of closest school,Size of yard,Closeness to parks,Washer/dryer in unit","Very Good,A Moderate Amount,Low,20 min away,Very Little,20 min away,700 square feet,2015,Very Bad,50 square feet,15 min away,No","Very Bad,Very Little,High,30 min away,A Lot,10 min away,1500 square feet,1990,Moderate,450 square feet,30 min away,Yes"
"Washer/dryer in unit,Year building was built,Closeness to parks,Closeness to cafes/restaurants,Size of yard,Amount of natural light,Reputation of closest school,Noise pollution,Quality of heat/AC system,Size of home,Amount of traffic,Closeness to public transportation","Yes,1961,25 min away,10 min away,350 square feet,A Lot,Bad,Low,Moderate,1500 square feet,A Moderate Amount,25 min away","No,2019,15 min away,25 min away,100 square feet,A Little,Very Good,High,Very Good,700 square feet,Very Little,15 min away"
